typeID,attributeID,valueInt,valueFloat
24133,37,None,350.0
24133,51,None,5000.0
24133,54,None,37500.0
24133,55,None,1000000.0
24133,64,None,12.5
24133,79,None,6750.0
24133,114,None,0.0
24133,116,None,0.0
24133,117,None,8.0
24133,118,None,32.0
24133,158,None,43750.0
24133,160,None,0.01125
24133,192,None,4.0
24133,193,None,1.0
24133,208,None,0.0
24133,209,None,26.0
24133,210,None,0.0
24133,211,None,0.0
24133,212,None,1.25
24133,217,None,397.0
24133,245,None,497.0
24133,246,None,397.0
24133,247,None,165000.0
24133,250,None,1.0
24133,252,None,0.14
24133,263,None,5500.0
24133,265,None,4750.0
24133,267,None,0.22
24133,268,None,0.52
24133,269,None,0.42
24133,270,None,0.32
24133,271,None,0.22
24133,272,None,0.52
24133,273,None,0.42
24133,274,None,0.32
24133,416,None,38750.0
24133,456,None,-4.0
24133,457,None,7.0
24133,466,None,0.85
24133,475,None,3000.0
24133,476,None,12000.0
24133,479,None,500000.0
24133,481,None,1387500.0
24133,482,None,3300.0
24133,484,None,0.75
24133,497,None,0.18125
24133,504,None,0.0
24133,506,None,7200.0
24133,507,None,205.0
24133,508,None,175.0
24133,524,None,0.75
24133,525,None,1.0
24133,552,None,350.0
24133,562,None,0.01
24133,563,None,5.0
24133,564,None,105.0
24133,580,None,10000.0
24133,581,None,0.3125
24133,582,None,10000.0
24133,583,None,1.0
24133,620,None,400.0
24133,630,None,10000.0
24133,631,None,0.0
24133,636,None,5000.0
24133,637,None,419.0
24133,639,None,0.75
24133,640,None,1.0
24133,645,None,1.4918
24133,646,None,1.4918
24133,661,None,1000.0
24133,662,None,0.5
24133,665,None,58125.0
24133,798,None,1.0
24133,854,None,1.0
24133,858,None,0.57
24133,859,None,1.86
24133,1008,None,0.68
24133,1011,None,0.68
24133,1648,None,1.0
24133,1650,None,1.0
24133,1651,None,0.0
24133,1652,None,1.0
24133,1656,None,0.7
24133,1766,None,27.0
24133,1855,None,100.0
24134,9,None,5250.0
24134,37,None,350.0
24134,51,None,5000.0
24134,54,None,34375.0
24134,55,None,1000000.0
24134,64,None,12.5
24134,79,None,6750.0
24134,114,None,20.0
24134,116,None,16.0
24134,117,None,8.0
24134,118,None,0.0
24134,158,None,43750.0
24134,160,None,0.01125
24134,192,None,4.0
24134,193,None,1.0
24134,208,None,0.0
24134,209,None,27.0
24134,210,None,0.0
24134,211,None,0.0
24134,212,None,1.25
24134,217,None,397.0
24134,245,None,497.0
24134,246,None,397.0
24134,247,None,168750.0
24134,250,None,1.0
24134,252,None,0.14
24134,263,None,5500.0
24134,265,None,4750.0
24134,267,None,0.21
24134,268,None,0.51
24134,269,None,0.41
24134,270,None,0.31
24134,271,None,0.21
24134,272,None,0.51
24134,273,None,0.41
24134,274,None,0.31
24134,416,None,36250.0
24134,456,None,-4.0
24134,457,None,7.0
24134,466,None,0.86
24134,475,None,2925.0
24134,476,None,11700.0
24134,479,None,500000.0
24134,481,None,1443750.0
24134,482,None,3400.0
24134,484,None,0.75
24134,497,None,0.1875
24134,504,None,0.0
24134,506,None,7200.0
24134,507,None,205.0
24134,508,None,175.0
24134,524,None,0.75
24134,525,None,1.0
24134,552,None,350.0
24134,562,None,0.01
24134,563,None,5.0
24134,564,None,105.0
24134,580,None,10000.0
24134,581,None,0.3125
24134,582,None,10000.0
24134,583,None,1.0
24134,620,None,400.0
24134,630,None,10000.0
24134,631,None,0.0
24134,636,None,5000.0
24134,637,None,444.0
24134,639,None,0.75
24134,640,None,1.0
24134,645,None,1.5
24134,646,None,1.5
24134,661,None,1000.0
24134,662,None,0.5
24134,665,None,54375.0
24134,798,None,1.0
24134,854,None,1.0
24134,858,None,0.56
24134,859,None,1.88
24134,1008,None,0.69
24134,1011,None,0.69
24134,1648,None,1.0
24134,1650,None,1.0
24134,1651,None,0.0
24134,1652,None,1.0
24134,1656,None,0.7
24134,1766,None,27.0
24134,1855,None,100.0
24135,9,None,5250.0
24135,37,None,280.0
24135,51,None,3000.0
24135,54,None,15000.0
24135,55,None,1000000.0
24135,64,None,8.0
24135,79,None,7500.0
24135,97,None,300.0
24135,98,None,25000.0
24135,114,None,20.0
24135,118,None,16.0
24135,158,None,8000.0
24135,160,None,0.027
24135,192,None,1.0
24135,193,None,1.0
24135,208,None,31.0
24135,209,None,0.0
24135,210,None,0.0
24135,211,None,0.0
24135,212,None,1.0
24135,217,None,397.0
24135,245,None,460.0
24135,246,None,397.0
24135,247,None,42500.0
24135,250,None,1.0
24135,252,None,0.14
24135,263,None,4750.0
24135,265,None,6750.0
24135,267,None,0.56
24135,268,None,0.26
24135,269,None,0.36
24135,270,None,0.46
24135,271,None,0.56
24135,272,None,0.26
24135,273,None,0.36
24135,274,None,0.46
24135,416,None,17000.0
24135,456,None,-4.0
24135,457,None,5.0
24135,466,None,0.81
24135,475,None,3600.0
24135,476,None,14400.0
24135,479,None,500000.0
24135,481,None,712500.0
24135,482,None,3400.0
24135,484,None,0.75
24135,497,None,0.125
24135,504,None,0.0
24135,506,None,1.0
24135,507,None,203.0
24135,508,None,140.0
24135,524,None,0.75
24135,525,None,1.0
24135,552,None,420.0
24135,562,None,0.01
24135,563,None,5.0
24135,564,None,85.0
24135,580,None,10000.0
24135,581,None,0.25
24135,582,None,10000.0
24135,583,None,1.0
24135,620,None,400.0
24135,630,None,10000.0
24135,631,None,510.0
24135,636,None,5000.0
24135,637,None,0.0
24135,638,None,0.75
24135,640,None,1.0
24135,645,None,1.459
24135,646,None,1.459
24135,661,None,1000.0
24135,662,None,0.5
24135,665,None,25500.0
24135,798,None,1.0
24135,854,None,1.0
24135,858,None,1.0
24135,859,None,1.459
24135,931,None,0.25
24135,942,None,10000.0
24135,1008,None,0.69
24135,1011,None,0.69
24135,1648,None,1.0
24135,1650,None,1.0
24135,1651,None,0.0
24135,1652,None,1.0
24135,1656,None,0.7
24135,1766,None,27.0
24135,1855,None,100.0
24136,9,None,5250.0
24136,37,None,280.0
24136,51,None,2500.0
24136,54,None,15000.0
24136,55,None,1000000.0
24136,64,None,6.875
24136,79,None,7500.0
24136,97,None,350.0
24136,98,None,25000.0
24136,114,None,20.0
24136,118,None,16.0
24136,158,None,8000.0
24136,160,None,0.027
24136,192,None,1.0
24136,193,None,1.0
24136,208,None,32.0
24136,209,None,0.0
24136,210,None,0.0
24136,211,None,0.0
24136,212,None,1.0
24136,217,None,397.0
24136,245,None,460.0
24136,246,None,397.0
24136,247,None,51000.0
24136,250,None,1.0
24136,252,None,0.14
24136,263,None,4750.0
24136,265,None,6750.0
24136,267,None,0.55
24136,268,None,0.25
24136,269,None,0.35
24136,270,None,0.45
24136,271,None,0.55
24136,272,None,0.25
24136,273,None,0.35
24136,274,None,0.45
24136,416,None,17000.0
24136,456,None,-4.0
24136,457,None,5.0
24136,466,None,0.82
24136,475,None,3525.0
24136,476,None,14100.0
24136,479,None,500000.0
24136,481,None,768750.0
24136,482,None,3500.0
24136,484,None,0.75
24136,497,None,0.13
24136,504,None,0.0
24136,506,None,1.0
24136,507,None,203.0
24136,508,None,140.0
24136,524,None,0.75
24136,525,None,1.0
24136,552,None,420.0
24136,562,None,0.01
24136,563,None,5.0
24136,564,None,85.0
24136,580,None,10000.0
24136,581,None,0.5
24136,582,None,10000.0
24136,583,None,1.0
24136,620,None,400.0
24136,630,None,10000.0
24136,631,None,550.0
24136,636,None,5000.0
24136,637,None,0.0
24136,638,None,0.75
24136,640,None,1.0
24136,645,None,1.4672
24136,646,None,1.4672
24136,661,None,1000.0
24136,662,None,0.5
24136,665,None,34000.0
24136,798,None,1.0
24136,854,None,1.0
24136,858,None,1.0
24136,859,None,1.4672
24136,931,None,0.25
24136,942,None,10000.0
24136,1008,None,0.7
24136,1011,None,0.7
24136,1648,None,1.0
24136,1650,None,1.0
24136,1651,None,0.0
24136,1652,None,1.0
24136,1656,None,0.7
24136,1766,None,27.0
24136,1855,None,100.0
24137,9,None,5250.0
24137,37,None,280.0
24137,51,None,3000.0
24137,54,None,40000.0
24137,55,None,1000000.0
24137,64,None,8.5
24137,79,None,7500.0
24137,114,None,20.0
24137,118,None,20.0
24137,158,None,16000.0
24137,160,None,0.0153125
24137,192,None,1.0
24137,193,None,1.0
24137,208,None,25.0
24137,209,None,0.0
24137,210,None,0.0
24137,211,None,0.0
24137,212,None,1.0
24137,217,None,397.0
24137,245,None,463.0
24137,246,None,397.0
24137,247,None,110000.0
24137,250,None,1.0
24137,252,None,0.14
24137,263,None,4750.0
24137,265,None,6750.0
24137,267,None,0.54
24137,268,None,0.24
24137,269,None,0.34
24137,270,None,0.44
24137,271,None,0.54
24137,272,None,0.24
24137,273,None,0.34
24137,274,None,0.44
24137,416,None,44000.0
24137,456,None,-5.0
24137,457,None,7.0
24137,466,None,0.83
24137,475,None,3450.0
24137,476,None,13800.0
24137,479,None,500000.0
24137,481,None,890000.0
24137,482,None,3600.0
24137,484,None,0.75
24137,497,None,0.135
24137,504,None,0.0
24137,506,None,1.0
24137,507,None,203.0
24137,508,None,140.0
24137,524,None,0.75
24137,525,None,1.0
24137,552,None,370.0
24137,562,None,0.01
24137,563,None,5.0
24137,564,None,100.0
24137,580,None,10000.0
24137,581,None,0.25
24137,582,None,10000.0
24137,583,None,1.0
24137,620,None,400.0
24137,630,None,10000.0
24137,631,None,590.0
24137,636,None,5000.0
24137,637,None,0.0
24137,638,None,0.75
24137,640,None,1.0
24137,645,None,1.4754
24137,646,None,1.4754
24137,661,None,1000.0
24137,662,None,0.5
24137,665,None,66000.0
24137,798,None,1.0
24137,854,None,1.0
24137,858,None,0.7623
24137,859,None,1.4754
24137,1008,None,0.71
24137,1011,None,0.71
24137,1648,None,1.0
24137,1650,None,1.0
24137,1651,None,0.0
24137,1652,None,1.0
24137,1656,None,0.7
24137,1766,None,27.0
24137,1855,None,100.0
24138,9,None,5250.0
24138,37,None,280.0
24138,51,None,3000.0
24138,54,None,44000.0
24138,55,None,1000000.0
24138,64,None,8.75
24138,79,None,7500.0
24138,114,None,20.0
24138,118,None,20.0
24138,158,None,20000.0
24138,160,None,0.0139205
24138,192,None,1.0
24138,193,None,1.0
24138,208,None,26.0
24138,209,None,0.0
24138,210,None,0.0
24138,211,None,0.0
24138,212,None,1.0
24138,217,None,397.0
24138,245,None,464.0
24138,246,None,397.0
24138,247,None,122500.0
24138,250,None,1.0
24138,252,None,0.14
24138,263,None,4750.0
24138,265,None,6750.0
24138,267,None,0.53
24138,268,None,0.23
24138,269,None,0.33
24138,270,None,0.43
24138,271,None,0.53
24138,272,None,0.23
24138,273,None,0.33
24138,274,None,0.43
24138,416,None,49000.0
24138,456,None,-5.0
24138,457,None,7.0
24138,466,None,0.84
24138,475,None,3375.0
24138,476,None,13500.0
24138,479,None,500000.0
24138,481,None,1000000.0
24138,482,None,3700.0
24138,484,None,0.75
24138,497,None,0.14
24138,504,None,0.0
24138,506,None,1.0
24138,507,None,203.0
24138,508,None,140.0
24138,524,None,0.75
24138,525,None,1.0
24138,552,None,370.0
24138,562,None,0.01
24138,563,None,5.0
24138,564,None,100.0
24138,580,None,10000.0
24138,581,None,0.25
24138,582,None,10000.0
24138,583,None,1.0
24138,620,None,400.0
24138,630,None,10000.0
24138,631,None,630.0
24138,636,None,5000.0
24138,637,None,0.0
24138,638,None,0.75
24138,640,None,1.0
24138,645,None,1.4836
24138,646,None,1.4836
24138,661,None,1000.0
24138,662,None,0.5
24138,665,None,73500.0
24138,798,None,1.0
24138,854,None,1.0
24138,858,None,0.7582
24138,859,None,1.4836
24138,1008,None,0.72
24138,1011,None,0.72
24138,1648,None,1.0
24138,1650,None,1.0
24138,1651,None,0.0
24138,1652,None,1.0
24138,1656,None,0.7
24138,1766,None,27.0
24138,1855,None,100.0
24139,9,None,5250.0
24139,37,None,280.0
24139,51,None,2500.0
24139,54,None,15000.0
24139,55,None,1000000.0
24139,64,None,7.1875
24139,79,None,7500.0
24139,114,None,24.0
24139,118,None,20.0
24139,158,None,8000.0
24139,160,None,0.027
24139,192,None,1.0
24139,193,None,1.0
24139,208,None,27.0
24139,209,None,0.0
24139,210,None,0.0
24139,211,None,0.0
24139,212,None,1.0
24139,217,None,397.0
24139,245,None,460.0
24139,246,None,397.0
24139,247,None,51000.0
24139,250,None,1.0
24139,252,None,0.14
24139,263,None,4750.0
24139,265,None,6750.0
24139,267,None,0.52
24139,268,None,0.22
24139,269,None,0.32
24139,270,None,0.42
24139,271,None,0.52
24139,272,None,0.22
24139,273,None,0.32
24139,274,None,0.42
24139,416,None,17000.0
24139,456,None,-4.0
24139,457,None,6.0
24139,466,None,0.85
24139,475,None,3300.0
24139,476,None,13200.0
24139,479,None,500000.0
24139,481,None,1200000.0
24139,482,None,3800.0
24139,484,None,0.75
24139,497,None,0.145
24139,504,None,0.0
24139,506,None,1.0
24139,507,None,203.0
24139,508,None,140.0
24139,524,None,0.75
24139,525,None,1.0
24139,552,None,370.0
24139,562,None,0.01
24139,563,None,5.0
24139,564,None,100.0
24139,580,None,10000.0
24139,581,None,0.5
24139,582,None,10000.0
24139,583,None,1.0
24139,620,None,400.0
24139,630,None,10000.0
24139,631,None,670.0
24139,636,None,5000.0
24139,637,None,0.0
24139,638,None,0.75
24139,640,None,1.0
24139,645,None,1.4918
24139,646,None,1.4918
24139,661,None,1000.0
24139,662,None,0.5
24139,665,None,34000.0
24139,798,None,1.0
24139,854,None,1.0
24139,858,None,0.7541
24139,859,None,1.4918
24139,1008,None,0.73
24139,1011,None,0.73
24139,1648,None,1.0
24139,1650,None,1.0
24139,1651,None,0.0
24139,1652,None,1.0
24139,1656,None,0.7
24139,1766,None,27.0
24139,1855,None,100.0
24140,9,None,5250.0
24140,37,None,280.0
24140,51,None,3000.0
24140,54,None,44000.0
24140,55,None,1000000.0
24140,64,None,9.0
24140,79,None,7500.0
24140,114,None,24.0
24140,118,None,20.0
24140,158,None,20000.0
24140,160,None,0.0139205
24140,192,None,1.0
24140,193,None,1.0
24140,208,None,28.0
24140,209,None,0.0
24140,210,None,0.0
24140,211,None,0.0
24140,212,None,1.0
24140,217,None,397.0
24140,245,None,464.0
24140,246,None,397.0
24140,247,None,122500.0
24140,250,None,1.0
24140,252,None,0.14
24140,263,None,4750.0
24140,265,None,6750.0
24140,267,None,0.51
24140,268,None,0.21
24140,269,None,0.31
24140,270,None,0.41
24140,271,None,0.51
24140,272,None,0.21
24140,273,None,0.31
24140,274,None,0.41
24140,416,None,49000.0
24140,456,None,-4.0
24140,457,None,6.0
24140,466,None,0.86
24140,475,None,3225.0
24140,476,None,12900.0
24140,479,None,500000.0
24140,481,None,1300000.0
24140,482,None,3900.0
24140,484,None,0.75
24140,497,None,0.15
24140,504,None,0.0
24140,506,None,1.0
24140,507,None,203.0
24140,508,None,140.0
24140,524,None,0.75
24140,525,None,1.0
24140,552,None,370.0
24140,562,None,0.01
24140,563,None,5.0
24140,564,None,100.0
24140,580,None,10000.0
24140,581,None,0.25
24140,582,None,10000.0
24140,583,None,1.0
24140,620,None,400.0
24140,630,None,10000.0
24140,631,None,710.0
24140,636,None,5000.0
24140,637,None,0.0
24140,638,None,0.75
24140,640,None,1.0
24140,645,None,1.5
24140,646,None,1.5
24140,661,None,1000.0
24140,662,None,0.5
24140,665,None,73500.0
24140,798,None,1.0
24140,854,None,1.0
24140,858,None,0.75
24140,859,None,1.5
24140,1008,None,0.74
24140,1011,None,0.74
24140,1648,None,1.0
24140,1650,None,1.0
24140,1651,None,0.0
24140,1652,None,1.0
24140,1656,None,0.7
24140,1766,None,27.0
24140,1855,None,100.0
24141,9,None,5250.0
24141,37,None,280.0
24141,51,None,3000.0
24141,54,None,50000.0
24141,55,None,1000000.0
24141,64,None,10.625
24141,79,None,7500.0
24141,114,None,20.0
24141,118,None,20.0
24141,158,None,20000.0
24141,160,None,0.0191406
24141,192,None,1.0
24141,193,None,1.0
24141,208,None,25.0
24141,209,None,0.0
24141,210,None,0.0
24141,211,None,0.0
24141,212,None,1.0
24141,217,None,397.0
24141,245,None,464.0
24141,246,None,397.0
24141,247,None,110000.0
24141,250,None,1.0
24141,252,None,0.14
24141,263,None,4750.0
24141,265,None,6750.0
24141,267,None,0.54
24141,268,None,0.24
24141,269,None,0.34
24141,270,None,0.44
24141,271,None,0.54
24141,272,None,0.24
24141,273,None,0.34
24141,274,None,0.44
24141,416,None,44000.0
24141,456,None,-4.0
24141,457,None,7.0
24141,466,None,0.83
24141,475,None,3450.0
24141,476,None,13800.0
24141,479,None,500000.0
24141,481,None,1275000.0
24141,482,None,3600.0
24141,484,None,0.75
24141,497,None,0.16875
24141,504,None,0.0
24141,506,None,1.0
24141,507,None,203.0
24141,508,None,140.0
24141,524,None,0.75
24141,525,None,1.0
24141,552,None,370.0
24141,562,None,0.01
24141,563,None,5.0
24141,564,None,100.0
24141,580,None,10000.0
24141,581,None,0.25
24141,582,None,10000.0
24141,583,None,1.0
24141,620,None,400.0
24141,630,None,10000.0
24141,631,None,738.0
24141,636,None,5000.0
24141,637,None,0.0
24141,638,None,0.75
24141,640,None,1.0
24141,645,None,1.4754
24141,646,None,1.4754
24141,661,None,1000.0
24141,662,None,0.5
24141,665,None,66000.0
24141,798,None,1.0
24141,854,None,1.0
24141,858,None,0.57
24141,859,None,1.84
24141,1008,None,0.71
24141,1011,None,0.71
24141,1648,None,1.0
24141,1650,None,1.0
24141,1651,None,0.0
24141,1652,None,1.0
24141,1656,None,0.7
24141,1766,None,27.0
24141,1855,None,100.0
24142,9,None,5250.0
24142,37,None,280.0
24142,51,None,3000.0
24142,54,None,55000.0
24142,55,None,1000000.0
24142,64,None,10.9375
24142,79,None,7500.0
24142,114,None,20.0
24142,118,None,20.0
24142,158,None,25000.0
24142,160,None,0.0174006
24142,192,None,1.0
24142,193,None,1.0
24142,208,None,26.0
24142,209,None,0.0
24142,210,None,0.0
24142,211,None,0.0
24142,212,None,1.0
24142,217,None,397.0
24142,245,None,464.0
24142,246,None,397.0
24142,247,None,122500.0
24142,250,None,1.0
24142,252,None,0.14
24142,263,None,4750.0
24142,265,None,6750.0
24142,267,None,0.53
24142,268,None,0.23
24142,269,None,0.33
24142,270,None,0.43
24142,271,None,0.53
24142,272,None,0.23
24142,273,None,0.33
24142,274,None,0.43
24142,416,None,49000.0
24142,456,None,-4.0
24142,457,None,7.0
24142,466,None,0.84
24142,475,None,3375.0
24142,476,None,13500.0
24142,479,None,500000.0
24142,481,None,1331250.0
24142,482,None,3700.0
24142,484,None,0.75
24142,497,None,0.175
24142,504,None,0.0
24142,506,None,1.0
24142,507,None,203.0
24142,508,None,140.0
24142,524,None,0.75
24142,525,None,1.0
24142,552,None,370.0
24142,562,None,0.01
24142,563,None,5.0
24142,564,None,100.0
24142,580,None,10000.0
24142,581,None,0.25
24142,582,None,10000.0
24142,583,None,1.0
24142,620,None,400.0
24142,630,None,10000.0
24142,631,None,788.0
24142,636,None,5000.0
24142,637,None,0.0
24142,638,None,0.75
24142,640,None,1.0
24142,645,None,1.4836
24142,646,None,1.4836
24142,661,None,1000.0
24142,662,None,0.5
24142,665,None,73500.0
24142,798,None,1.0
24142,854,None,1.0
24142,858,None,0.57
24142,859,None,1.85
24142,1008,None,0.72
24142,1011,None,0.72
24142,1648,None,1.0
24142,1650,None,1.0
24142,1651,None,0.0
24142,1652,None,1.0
24142,1656,None,0.7
24142,1766,None,27.0
24142,1855,None,100.0
24143,9,None,5250.0
24143,37,None,280.0
24143,51,None,2500.0
24143,54,None,18750.0
24143,55,None,1000000.0
24143,64,None,8.98438
24143,79,None,7500.0
24143,114,None,24.0
24143,118,None,20.0
24143,158,None,10000.0
24143,160,None,0.03375
24143,192,None,1.0
24143,193,None,1.0
24143,208,None,27.0
24143,209,None,0.0
24143,210,None,0.0
24143,211,None,0.0
24143,212,None,1.0
24143,217,None,397.0
24143,245,None,462.0
24143,246,None,397.0
24143,247,None,51000.0
24143,250,None,1.0
24143,252,None,0.14
24143,263,None,4750.0
24143,265,None,6750.0
24143,267,None,0.52
24143,268,None,0.22
24143,269,None,0.32
24143,270,None,0.42
24143,271,None,0.52
24143,272,None,0.22
24143,273,None,0.32
24143,274,None,0.42
24143,416,None,17000.0
24143,456,None,-4.0
24143,457,None,7.0
24143,466,None,0.85
24143,475,None,3300.0
24143,476,None,13200.0
24143,479,None,500000.0
24143,481,None,1387500.0
24143,482,None,3800.0
24143,484,None,0.75
24143,497,None,0.18125
24143,504,None,0.0
24143,506,None,0.8
24143,507,None,203.0
24143,508,None,140.0
24143,524,None,0.75
24143,525,None,1.0
24143,552,None,370.0
24143,562,None,0.01
24143,563,None,5.0
24143,564,None,100.0
24143,580,None,10000.0
24143,581,None,0.5
24143,582,None,10000.0
24143,583,None,1.0
24143,620,None,400.0
24143,630,None,10000.0
24143,631,None,838.0
24143,636,None,5000.0
24143,637,None,0.0
24143,638,None,0.75
24143,640,None,1.0
24143,645,None,1.4918
24143,646,None,1.4918
24143,661,None,1000.0
24143,662,None,0.5
24143,665,None,34000.0
24143,798,None,1.0
24143,854,None,1.0
24143,858,None,0.57
24143,859,None,1.86
24143,1008,None,0.73
24143,1011,None,0.73
24143,1648,None,1.0
24143,1650,None,1.0
24143,1651,None,0.0
24143,1652,None,1.0
24143,1656,None,0.7
24143,1766,None,27.0
24143,1855,None,100.0
24144,9,None,5250.0
24144,37,None,280.0
24144,51,None,3000.0
24144,54,None,55000.0
24144,55,None,1000000.0
24144,64,None,11.25
24144,79,None,7500.0
24144,114,None,24.0
24144,118,None,20.0
24144,158,None,25000.0
24144,160,None,0.0174006
24144,192,None,1.0
24144,193,None,1.0
24144,208,None,28.0
24144,209,None,0.0
24144,210,None,0.0
24144,211,None,0.0
24144,212,None,1.0
24144,217,None,397.0
24144,245,None,464.0
24144,246,None,397.0
24144,247,None,122500.0
24144,250,None,1.0
24144,252,None,0.14
24144,263,None,4750.0
24144,265,None,6750.0
24144,267,None,0.51
24144,268,None,0.21
24144,269,None,0.31
24144,270,None,0.41
24144,271,None,0.51
24144,272,None,0.21
24144,273,None,0.31
24144,274,None,0.41
24144,416,None,49000.0
24144,456,None,-4.0
24144,457,None,7.0
24144,466,None,0.86
24144,475,None,3225.0
24144,476,None,12900.0
24144,479,None,500000.0
24144,481,None,1443750.0
24144,482,None,3900.0
24144,484,None,0.75
24144,497,None,0.1875
24144,504,None,0.0
24144,506,None,0.8
24144,507,None,203.0
24144,508,None,140.0
24144,524,None,0.75
24144,525,None,1.0
24144,552,None,370.0
24144,562,None,0.01
24144,563,None,5.0
24144,564,None,100.0
24144,580,None,10000.0
24144,581,None,0.25
24144,582,None,10000.0
24144,583,None,1.0
24144,620,None,400.0
24144,630,None,10000.0
24144,631,None,888.0
24144,636,None,5000.0
24144,637,None,0.0
24144,638,None,0.75
24144,640,None,1.0
24144,645,None,1.5
24144,646,None,1.5
24144,661,None,1000.0
24144,662,None,0.5
24144,665,None,73500.0
24144,798,None,1.0
24144,854,None,1.0
24144,858,None,0.56
24144,859,None,1.88
24144,1008,None,0.74
24144,1011,None,0.74
24144,1648,None,1.0
24144,1650,None,1.0
24144,1651,None,0.0
24144,1652,None,1.0
24144,1656,None,0.7
24144,1766,None,27.0
24144,1855,None,100.0
24145,9,None,4750.0
24145,37,None,280.0
24145,51,None,2750.0
24145,54,None,20000.0
24145,55,None,1000000.0
24145,64,None,2.75
24145,79,None,9000.0
24145,114,None,0.0
24145,116,None,0.0
24145,117,None,20.0
24145,118,None,16.0
24145,158,None,35000.0
24145,160,None,0.01167
24145,192,None,3.0
24145,193,None,1.0
24145,208,None,0.0
24145,209,None,0.0
24145,210,None,0.0
24145,211,None,33.0
24145,212,None,1.33
24145,217,None,395.0
24145,238,None,3.0
24145,239,None,3.0
24145,240,None,3.0
24145,241,None,3.0
24145,245,None,572.0
24145,246,None,395.0
24145,247,None,245000.0
24145,250,None,1.0
24145,252,None,0.14
24145,263,None,6750.0
24145,265,None,4250.0
24145,267,None,0.26
24145,268,None,0.36
24145,269,None,0.56
24145,270,None,0.46
24145,271,None,0.26
24145,272,None,0.36
24145,273,None,0.56
24145,274,None,0.46
24145,416,None,28750.0
24145,456,None,-4.0
24145,457,None,5.0
24145,466,None,0.81
24145,475,None,3300.0
24145,476,None,13200.0
24145,479,None,500000.0
24145,481,None,712500.0
24145,482,None,3400.0
24145,484,None,0.75
24145,497,None,0.125
24145,504,None,0.0
24145,506,None,6650.0
24145,507,None,203.0
24145,508,None,140.0
24145,524,None,0.75
24145,525,None,1.0
24145,552,None,460.0
24145,562,None,0.01
24145,563,None,5.0
24145,564,None,75.0
24145,580,None,10000.0
24145,581,None,0.25
24145,582,None,10000.0
24145,583,None,1.0
24145,620,None,36000.0
24145,630,None,10000.0
24145,631,None,0.0
24145,636,None,5000.0
24145,637,None,255.0
24145,638,None,0.69
24145,639,None,0.69
24145,640,None,1.0
24145,645,None,2.1475
24145,646,None,2.1475
24145,661,None,1000.0
24145,662,None,0.5
24145,665,None,43125.0
24145,798,None,1.0
24145,854,None,1.0
24145,858,None,0.7705
24145,859,None,1.459
24145,928,None,0.0
24145,929,None,20000.0
24145,930,None,1.0
24145,936,None,50000.0
24145,1008,None,0.69
24145,1011,None,0.69
24145,1648,None,1.0
24145,1650,None,1.0
24145,1651,None,0.0
24145,1652,None,1.0
24145,1656,None,0.7
24145,1766,None,27.0
24145,1855,None,100.0
24146,9,None,4750.0
24146,37,None,280.0
24146,51,None,2750.0
24146,54,None,20000.0
24146,55,None,1000000.0
24146,64,None,3.0
24146,79,None,9000.0
24146,114,None,0.0
24146,116,None,0.0
24146,117,None,20.0
24146,118,None,16.0
24146,158,None,35000.0
24146,160,None,0.01167
24146,192,None,3.0
24146,193,None,1.0
24146,208,None,0.0
24146,209,None,0.0
24146,210,None,0.0
24146,211,None,34.0
24146,212,None,1.2
24146,217,None,395.0
24146,238,None,4.0
24146,239,None,4.0
24146,240,None,4.0
24146,241,None,4.0
24146,245,None,572.0
24146,246,None,395.0
24146,247,None,175000.0
24146,250,None,1.0
24146,252,None,0.14
24146,263,None,6750.0
24146,265,None,4250.0
24146,267,None,0.25
24146,268,None,0.35
24146,269,None,0.55
24146,270,None,0.45
24146,271,None,0.25
24146,272,None,0.35
24146,273,None,0.55
24146,274,None,0.45
24146,416,None,28750.0
24146,456,None,-4.0
24146,457,None,5.0
24146,466,None,0.82
24146,475,None,3225.0
24146,476,None,12900.0
24146,479,None,500000.0
24146,481,None,768750.0
24146,482,None,3500.0
24146,484,None,0.75
24146,497,None,0.13
24146,504,None,0.0
24146,506,None,10000.0
24146,507,None,267.0
24146,508,None,140.0
24146,524,None,0.75
24146,525,None,1.0
24146,552,None,460.0
24146,562,None,0.01
24146,563,None,5.0
24146,564,None,75.0
24146,580,None,10000.0
24146,581,None,0.25
24146,582,None,10000.0
24146,583,None,1.0
24146,620,None,36000.0
24146,630,None,10000.0
24146,631,None,0.0
24146,636,None,5000.0
24146,637,None,275.0
24146,638,None,0.7
24146,639,None,0.7
24146,640,None,1.0
24146,645,None,2.168
24146,646,None,6.5
24146,661,None,1000.0
24146,662,None,0.5
24146,665,None,43125.0
24146,798,None,1.0
24146,854,None,1.0
24146,858,None,1.0
24146,859,None,1.4672
24146,928,None,0.0
24146,929,None,20000.0
24146,930,None,1.0
24146,936,None,50000.0
24146,1008,None,0.7
24146,1011,None,0.7
24146,1648,None,1.0
24146,1650,None,1.0
24146,1651,None,0.0
24146,1652,None,1.0
24146,1656,None,0.7
24146,1766,None,27.0
24146,1855,None,100.0
24147,9,None,4750.0
24147,37,None,280.0
24147,55,None,1000000.0
24147,64,None,0.0
24147,79,None,9000.0
24147,114,None,0.0
24147,116,None,0.0
24147,117,None,0.0
24147,118,None,0.0
24147,192,None,3.0
24147,193,None,1.0
24147,208,None,0.0
24147,209,None,0.0
